id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
70977233,848564f4-32c9-4a3c-8b99-78011cfad697,2021/03/10 12:46 PM MST,2021-03-10,2021-03-10 19:46:00 UTC,Arizona,442615,roomthily,"",2021-03-11 02:25:59 UTC,2024-10-03 17:23:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70977233,https://inaturalist-open-data.s3.amazonaws.com/photos/115480091/medium.jpeg,,"",,1,0,false,,"Pima County, AZ, USA",32.3462120724,-110.7401579498,1147,,,,1147,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
70977242,746409b6-4fd3-4cae-9687-fd62e36c7bcf,2021/03/10 1:15 PM MST,2021-03-10,2021-03-10 20:15:00 UTC,Arizona,442615,roomthily,"",2021-03-11 02:26:01 UTC,2024-10-03 17:23:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70977242,https://inaturalist-open-data.s3.amazonaws.com/photos/115480253/medium.jpeg,,"","moth, funny tail off the back",2,0,false,,"Pima County, AZ, USA",32.3630024077,-110.761384434,142,,,,142,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71000610,77e3963e-94b0-45e1-9d2a-2450cfb30532,2021/03/10 5:29 PM EST,2021-03-10,2021-03-10 22:29:00 UTC,Eastern Time (US & Canada),753571,delbachert,Delmar W. Bachert,2021-03-11 14:56:43 UTC,2024-10-19 20:15:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71000610,https://inaturalist-open-data.s3.amazonaws.com/photos/115523944/medium.jpg,,"","likely a day flying moth, Manzanita in flower nearby but 3 individuals appeared to be mineraling in the historic garden patch by visitors center ",2,0,false,,"Cochise County, AZ, USA",31.3460735482,-110.253865875,25,,,,25,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71242643,f8ae1c97-b950-43e4-8af6-3ee0a92da26a,Sun Mar 14 2021 12:17:17 GMT-0700 (PDT),2021-03-14,2021-03-14 19:17:17 UTC,Pacific Time (US & Canada),3113939,dalemeister,,2021-03-14 20:03:30 UTC,2024-11-30 13:28:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71242643,https://inaturalist-open-data.s3.amazonaws.com/photos/115957567/medium.jpg,,"","",1,0,false,3,"San Bernardino National Forest, Mountain Center, CA, US",33.6047366667,-116.4389966667,3,,,,3,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71336285,08109fef-4b5b-4177-a899-786ac87ce976,2021/03/11 6:53 PM MST,2021-03-11,2021-03-12 01:53:00 UTC,Mountain Time (US & Canada),1703,akacook,Cheryl McCleary-Catalano,2021-03-16 01:13:30 UTC,2024-09-19 01:11:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/71336285,https://inaturalist-open-data.s3.amazonaws.com/photos/116127731/medium.jpg,,"",,2,0,false,,"Aguirre Springs Rd, Las Cruces, NM 88011, USA",32.3699667,-106.5612936,201,,,,201,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71507378,e07823fc-7400-48c8-969e-19a64faae641,2021/03/16 10:25 AM HST,2021-03-16,2021-03-16 20:25:00 UTC,Hawaii,370606,charlottereemts,"",2021-03-18 20:26:14 UTC,2024-11-30 13:14:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71507378,https://inaturalist-open-data.s3.amazonaws.com/photos/116434337/medium.jpg,,"","",3,0,false,,"Briscoe County, TX, USA",34.4494697397,-101.1082477704,766,,,,766,,,false,,,Texas,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71514663,ae3b7d04-87bd-49a2-a246-0b6fcf5d55a4,2021/03/14 1:10 PM EDT,2021-03-14,2021-03-14 17:10:00 UTC,Eastern Time (US & Canada),1036272,lundbergj,,2021-03-18 22:27:45 UTC,2024-10-19 20:15:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71514663,https://inaturalist-open-data.s3.amazonaws.com/photos/116446310/medium.jpg,,"",,2,0,false,,"Sierra Vista, AZ, USA",31.537581149,-110.3767771091,766,,,,766,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71526181,48c5e9af-017c-4181-a451-c223165d8640,Thu Mar 18 2021 10:50:38 GMT-0700 (PDT),2021-03-18,2021-03-18 17:50:38 UTC,Pacific Time (US & Canada),845437,awburck,"",2021-03-19 02:07:40 UTC,2024-11-30 13:20:30 UTC,research,,https://www.inaturalist.org/observations/71526181,https://static.inaturalist.org/photos/116466710/medium.jpg,,"","",2,0,false,3,"Morongo Valley, CA, US",34.1651388333,-116.5728083333,4,,,,4,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71553454,6992fd63-193a-4466-bc1d-42a1505792a7,2021/03/18 3:49 PM PDT,2021-03-18,2021-03-18 22:49:00 UTC,Pacific Time (US & Canada),3298118,sunsound,Phil Calvert,2021-03-19 15:36:39 UTC,2024-06-18 01:20:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71553454,https://inaturalist-open-data.s3.amazonaws.com/photos/116513699/medium.jpg,,"",,2,0,false,,"Zion National Park, Zion, Washington, Utah, United States",37.20168,-112.9728333333,,,,,,,,false,,,Utah,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71577483,153e9d43-2f73-4c3b-9238-49545f9abfac,Fri Mar 19 2021 11:23:16 GMT-0700 (MST),2021-03-19,2021-03-19 18:23:16 UTC,Arizona,1080973,conorflynn,Conor and Alexandra,2021-03-19 22:35:23 UTC,2024-11-07 21:56:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71577483,https://inaturalist-open-data.s3.amazonaws.com/photos/116556925/medium.jpg,,"",Very active all day.  They seem to like manzanita.  I also saw many on willow catkins.,1,0,false,3,"N Spence Springs Rd, Prescott, AZ, US",34.5704216667,-112.5354616667,10,,,,10,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71587182,e0ab7631-a979-45ab-93d8-9e7b538d2e1d,2021/03/19 4:19 PM EDT,2021-03-19,2021-03-19 20:19:00 UTC,Eastern Time (US & Canada),2700813,thequirkyquail,Catherine,2021-03-20 01:06:50 UTC,2024-11-07 22:02:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71587182,https://inaturalist-open-data.s3.amazonaws.com/photos/116574011/medium.jpg,,"",Not sure what type of moth this is. Identification help will be greatly appreciated.,2,1,false,,"Payson, AZ, USA",34.2265952559,-111.3120102854,4,,,,4,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71678368,84ba81cd-4121-40ec-8366-3327fb90e953,2021-03-20 11:28:59 AM MST,2021-03-20,2021-03-20 18:28:59 UTC,Arizona,3114690,samhough315,Sam Hough,2021-03-21 03:19:33 UTC,2024-11-07 21:56:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71678368,https://inaturalist-open-data.s3.amazonaws.com/photos/116735015/medium.jpeg,,"",,1,0,false,2,"Sedona, AZ 86336, USA",34.8297347012,-111.8972824886,62,,,,62,,,false,gps,gps,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71697084,bafaa410-fbc3-47d8-98e3-c01102e01c84,Thu Mar 18 2021 12:52:47 GMT-0700 (MST),2021-03-18,2021-03-18 19:52:47 UTC,Arizona,1128542,arizona_adrienne,Adrienne McLeod,2021-03-21 11:51:40 UTC,2024-10-19 20:15:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71697084,https://inaturalist-open-data.s3.amazonaws.com/photos/116770113/medium.jpg,,"","",1,0,false,3,"Coronado National Forest, Pearce, AZ, US",31.8696916667,-109.18805,12,,,,12,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71723593,cdfd4e5d-1f42-406b-8b4d-3fc43445d902,2021/03/08 4:56 PM EST,2021-03-08,2021-03-08 21:56:00 UTC,Eastern Time (US & Canada),26669,timbir5,Tim Guida,2021-03-21 18:02:05 UTC,2024-11-07 22:02:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71723593,https://inaturalist-open-data.s3.amazonaws.com/photos/116815543/medium.jpeg,,"","",1,0,false,,"Gila County, AZ, USA",34.2718615159,-111.3187327411,149,,,,149,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71728461,1a6ef9c7-d14c-4af3-8d65-b04a857dc53e,Sun Mar 21 2021 11:42:25 GMT-0700 (PDT),2021-03-21,2021-03-21 18:42:25 UTC,Pacific Time (US & Canada),3113939,dalemeister,,2021-03-21 18:49:55 UTC,2024-11-30 13:27:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71728461,https://inaturalist-open-data.s3.amazonaws.com/photos/116827252/medium.jpg,,"","",2,0,false,3,"San Bernardino National Forest, Mountain Center, CA, US",33.6045833333,-116.438825,4,,,,4,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71769960,64dd2499-8550-41db-bf8a-47a733eae682,2021-03-21 12:02:13 PM MST,2021-03-21,2021-03-21 19:02:13 UTC,Arizona,3114690,samhough315,Sam Hough,2021-03-22 02:43:42 UTC,2024-11-07 22:16:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71769960,https://inaturalist-open-data.s3.amazonaws.com/photos/116902218/medium.jpeg,,"",,1,0,false,2,"Sedona, AZ 86336, USA",34.8297347012,-111.8972824886,62,,,,62,,,false,gps,gps,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71772242,d00770fe-498e-4565-b6fa-7ddaac3e0a6a,Sun Mar 21 2021 17:16:10 GMT-0700 (PDT),2021-03-21,2021-03-22 00:16:10 UTC,Pacific Time (US & Canada),740297,sheriff_woody_pct,Matt Berger,2021-03-22 03:12:53 UTC,2024-07-15 15:58:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/71772242,https://inaturalist-open-data.s3.amazonaws.com/photos/116906139/medium.jpg,,"","",2,0,false,3,"Hualapai Mountain Rd, Kingman, AZ, US",35.128375,-113.9172366667,5,,,,5,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71772386,64be2f38-ec90-4ca1-88e4-db5bb54fe8eb,Sun Mar 21 2021 13:09:49 GMT-0700 (PDT),2021-03-21,2021-03-21 20:09:49 UTC,Pacific Time (US & Canada),281101,annikadrenidae,"",2021-03-22 03:15:47 UTC,2024-10-17 12:27:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71772386,https://inaturalist-open-data.s3.amazonaws.com/photos/116906485/medium.jpg,,"","",3,0,false,3,"Cleveland National Forest, Warner Springs, CA, US",33.3757633333,-116.8310166667,5,,,,5,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
71956109,f49787bb-7163-4fdc-8fd0-2c17d7b60e03,2021/03/21 11:50 AM PDT,2021-03-21,2021-03-21 18:50:00 UTC,Pacific Time (US & Canada),72329,jlboone2,Jim Boone,2021-03-24 16:57:02 UTC,2024-05-03 20:38:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71956109,https://inaturalist-open-data.s3.amazonaws.com/photos/117235931/medium.jpg,,"","RX10_08296, RX10_08297, RX10_08299. Antennae lack clubs. Feeding during daylight on Rhus trilobata (skunkbush sumac) flowers and buds.",2,0,false,,"Clark County, NV, USA",36.247444,-114.198755,3,,,,3,,,false,,,Nevada,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
71959790,dae0078f-97dd-44e1-a6e5-e07029ba66cd,2021/03/20 10:22 AM MST,2021-03-20,2021-03-20 17:22:00 UTC,Arizona,37566,suecar,Sue Carnahan,2021-03-24 17:52:35 UTC,2024-11-01 16:56:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/71959790,https://inaturalist-open-data.s3.amazonaws.com/photos/117241206/medium.jpeg,,"",,2,0,false,,"Santa Cruz County, AZ, USA",31.5949888889,-110.8314444444,4,,,,4,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72049270,cae323a4-f396-42cd-8b40-63367e18e3a1,Mon Mar 15 2021 12:01:03 GMT-0700 (PDT),2021-03-15,2021-03-15 19:01:03 UTC,Pacific Time (US & Canada),1557605,garciad2,Dave Garcia,2021-03-25 22:47:30 UTC,2024-10-19 18:30:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72049270,https://inaturalist-open-data.s3.amazonaws.com/photos/117403446/medium.jpg,,"",Small butterfly.  Wingspan about 1.5”,2,0,false,3,"Chiricahua National Monument, Willcox, AZ, US",31.9952669912,-109.3320276821,2127,,,,2127,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
72130826,6df5303b-fbf7-40c5-88e4-86bf653d85ae,Fri Mar 26 2021 19:02:23 GMT-0600 (MDT),2021-03-26,2021-03-27 01:02:23 UTC,Mountain Time (US & Canada),165530,pidpot,,2021-03-27 01:09:04 UTC,2024-08-31 12:15:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72130826,https://inaturalist-open-data.s3.amazonaws.com/photos/117551248/medium.jpg,,"","",1,0,false,3,"Cibola National Forest, Socorro, NM, US",33.4956640482,-107.4161406512,57,,,,57,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72228939,d4af5334-6278-4b89-ad35-a129d5780e0c,2021/03/27 2:04 PM MDT,2021-03-27,2021-03-27 20:04:00 UTC,Mountain Time (US & Canada),4104749,markotnes,Mark Otnes,2021-03-28 02:00:06 UTC,2024-10-19 20:14:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72228939,https://inaturalist-open-data.s3.amazonaws.com/photos/117726546/medium.jpeg,,"","Common in Miller Canyon, also seen in Hunter Canyon.  This photo from Miller Canyon",1,0,false,,"Sierra Vista Southeast, AZ, USA",31.4150580843,-110.2768993378,31,,,,31,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72233829,52482451-5143-46fa-bc64-8e77510903aa,2021/03/27 12:16 PM PDT,2021-03-27,2021-03-27 19:16:00 UTC,Pacific Time (US & Canada),129985,jellyturtle,John Powers,2021-03-28 03:05:04 UTC,2024-11-30 13:18:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/72233829,https://inaturalist-open-data.s3.amazonaws.com/photos/117734995/medium.jpeg,,"",,1,0,false,,"Idyllwild-Pine Cove, CA, USA",33.7474291894,-116.7593598893,33,,,,33,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72240878,ae7c0c8b-3e8e-42d6-839a-51b195db85d6,Sat Mar 27 2021 13:06:39 GMT-0700 (PDT),2021-03-27,2021-03-27 20:06:39 UTC,Pacific Time (US & Canada),1686072,mawill,Maya Williams,2021-03-28 05:13:39 UTC,2024-10-08 00:27:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72240878,https://inaturalist-open-data.s3.amazonaws.com/photos/117751207/medium.jpg,,"","",1,0,false,3,"Whiskeytown National Recreation Area, Lewiston, CA, US",40.7776574539,-122.7752746419,96,,,,96,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
72263889,2db7275c-4246-4a18-9a54-243d5d20c553,2021/03/27 12:42 PM PDT,2021-03-27,2021-03-27 19:42:00 UTC,Pacific Time (US & Canada),129985,jellyturtle,John Powers,2021-03-28 13:59:55 UTC,2024-11-30 13:26:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/72263889,https://inaturalist-open-data.s3.amazonaws.com/photos/117786982/medium.jpeg,,"",,2,0,false,,"Riverside County, CA, USA",33.7469049601,-116.762004833,62,,,,62,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72309082,069f34a8-27f0-409f-babf-31e2c106e0ea,Sun Mar 28 2021 14:25:37 GMT-0700 (PDT),2021-03-28,2021-03-28 21:25:37 UTC,Pacific Time (US & Canada),3113939,dalemeister,,2021-03-28 21:46:36 UTC,2024-08-29 14:45:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72309082,https://inaturalist-open-data.s3.amazonaws.com/photos/117869328/medium.jpg,,"","",1,0,false,3,"San Bernardino National Forest, Mountain Center, CA, US",33.6048283333,-116.4392116667,3,,,,3,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72315637,9572d6c8-fd59-4e98-a269-f9878a7bcaa1,2021/03/27 3:14 PM MDT,2021-03-27,2021-03-27 21:14:00 UTC,Mountain Time (US & Canada),47767,mlwatson,M.L. Watson,2021-03-28 22:52:50 UTC,2024-09-19 01:11:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72315637,https://inaturalist-open-data.s3.amazonaws.com/photos/117880676/medium.jpg,,"",very cryptic small moth on Quercus turbinella (scrub oak) or gray oak (Q. grisea).,1,0,false,,"La Cueva Picnic Area, Bernalillo County, NM, USA",35.2046100278,-106.4883057823,201,,,,201,,,false,,,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72319227,f46abcee-5485-4b33-b618-4b89623ed910,Sun Mar 28 2021 11:01:55 GMT-0700 (PDT),2021-03-28,2021-03-28 18:01:55 UTC,Pacific Time (US & Canada),424250,socalhikergal,"",2021-03-28 23:35:04 UTC,2024-11-30 13:18:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72319227,https://inaturalist-open-data.s3.amazonaws.com/photos/117887944/medium.jpg,,"","",2,0,false,3,"Morongo Valley, CA, US",34.170155,-116.5591666667,5,,,,5,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72332711,03c0fd5e-7e02-4065-88d3-6e1ee9259a14,2021/03/23 4:16 PM CDT,2021-03-23,2021-03-23 21:16:00 UTC,Central Time (US & Canada),1976574,catherine_g,Catherine C. Galley,2021-03-29 02:27:34 UTC,2024-11-30 13:30:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/72332711,https://inaturalist-open-data.s3.amazonaws.com/photos/117911377/medium.jpg,,"",,2,0,false,,"Lower North Prong Trail 1, Briscoe County, TX, USA",34.4625029904,-101.0777692994,500,,,,500,,,false,,,Texas,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
72332712,cc580319-be74-47c2-af47-a1cda84e5885,2021/03/23 4:23 PM CDT,2021-03-23,2021-03-23 21:23:00 UTC,Central Time (US & Canada),1976574,catherine_g,Catherine C. Galley,2021-03-29 02:27:34 UTC,2024-11-30 13:32:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/72332712,https://inaturalist-open-data.s3.amazonaws.com/photos/117911507/medium.jpg,,"",,2,0,false,,"Lower North Prong Trail 1, Briscoe County, TX, USA",34.4625029904,-101.0777692994,500,,,,500,,,false,,,Texas,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
72335005,5581d79f-6080-4023-b709-54587e237c0e,2021-03-28 12:48:17 PM MDT,2021-03-28,2021-03-28 18:48:17 UTC,Mountain Time (US & Canada),730264,natashahaggard,Natasha Haggard,2021-03-29 03:02:10 UTC,2024-09-18 23:56:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/72335005,https://inaturalist-open-data.s3.amazonaws.com/photos/117918351/medium.jpeg,,"",,2,0,false,2,"Fort Stanton, NM 88323, USA",33.5081613283,-105.5181093514,446,,,,446,,,false,gps,gps,New Mexico,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72338590,9eb41c0d-bc7c-494a-a360-06952b0b86ab,2021/03/28 3:20 PM PDT,2021-03-28,2021-03-28 22:20:00 UTC,Pacific Time (US & Canada),459714,guyincognito,"",2021-03-29 04:02:29 UTC,2024-11-30 13:20:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72338590,https://inaturalist-open-data.s3.amazonaws.com/photos/117924376/medium.jpeg,,"",,3,0,false,,"Pipes Canyon Preserve, San Bernardino, California, United States",34.1715416667,-116.5518733333,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72338591,ca4840c2-e39f-4049-a257-a69150b47483,2021/03/28 3:49 PM PDT,2021-03-28,2021-03-28 22:49:00 UTC,Pacific Time (US & Canada),459714,guyincognito,"",2021-03-29 04:02:29 UTC,2024-11-30 13:18:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72338591,https://inaturalist-open-data.s3.amazonaws.com/photos/117924410/medium.jpeg,,"",,3,0,false,,"Pipes Canyon Preserve, San Bernardino, California, United States",34.169885,-116.55665,,,,,,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72385437,b6af14a0-fb03-4dbd-87db-b3fc78d9ed76,2021-03-24 11:54:12 AM PDT,2021-03-24,2021-03-24 18:54:12 UTC,Pacific Time (US & Canada),5179,leptonia,Christian Schwarz,2021-03-29 19:22:48 UTC,2021-04-07 21:09:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72385437,https://inaturalist-open-data.s3.amazonaws.com/photos/118009533/medium.jpeg,,"",,1,0,false,2,"Baja California, MX",32.234148498,-115.9063713463,,,,,29120,obscured,,true,gps,gps,Baja California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72387726,0dbcbd25-b251-4e3c-9364-7084b3806696,Mon Mar 29 2021 12:48:42 GMT-0700 (MST),2021-03-29,2021-03-29 18:48:42 UTC,Mountain Time (US & Canada),2060169,bugidentifier,BugIdentifier,2021-03-29 19:53:15 UTC,2024-11-08 00:35:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72387726,https://inaturalist-open-data.s3.amazonaws.com/photos/118013538/medium.jpg,,"",Hindwings black with 3 white spots (visible in 2nd photo.) Found feeding on a flower,1,0,false,3,"Coconino National Forest, Sedona, AZ, US",34.8630967322,-111.8146368414,511,,,,511,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
72406197,0c3ee93d-47ce-4afd-9b34-249df6d64193,2021/03/29 9:44 AM MST,2021-03-29,2021-03-29 16:44:00 UTC,Arizona,2397809,pauls_tucson,PaulS,2021-03-29 23:50:52 UTC,2024-10-03 17:19:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72406197,https://inaturalist-open-data.s3.amazonaws.com/photos/118043777/medium.jpeg,,"","",1,0,false,,"Miller Creek Trailhead, Happy Valley, Pima County, AZ, USA",32.1518940974,-110.481981039,26,,,,26,,,false,,,Arizona,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
